entry_id;calculation_id;name
24344;161244;CsDyCdSe3
23361;161245;CsNa2
290342;161249;MgNi3
25286;161250;ZrIn2
290707;161264;MgPd
23314;161267;YbGaPt
290428;161274;Ac3Mg
10755;16128;SmInAu2
10760;16129;UInAu2
290861;161305;NdMg
18022;16131;UPt
22564;161324;RbSbBrF3
25870;161325;CeSiIr
23342;161330;Eu2Zn3Ge
23006;161331;ZrGeTe4
24445;161333;K2SnSe3
291103;161337;AcMg
3698;16134;NdCuO2
23578;161340;KUCuS3
290345;161349;MgGa3
18833;16135;EuSn
25777;161350;Ag2HgSI2
11148;16136;ZrInPt2
20852;161360;CeZrO4
10642;16137;NdInAg2
20382;161375;LuVO4
291017;161377;MgNi
20396;16138;YN
25730;161380;PAuS4
22796;161390;AlTlF4
15019;16140;RuCl2O
19941;161411;Cr3AgO8
23341;161419;Eu2Zn3Ge
21179;16142;Ca2PI
25417;161423;NClO
20374;161430;La3Ni2Sn7
21401;161433;MnTlF4
19943;161436;BaWO4
22750;161438;ThGeO4
24758;161440;Rb2GeSe3
27193;16146;Ba2Ni3
26060;161466;Cs2GeSe3
290336;161467;Y3Mg
25988;161468;CeGeIr
2762;16147;CaNi2P2
27585;161471;AgAsS
26889;161473;CeSbIr
27117;161479;YbSbIr
20008;161487;CsCeCuS3
28236;16149;BaB2Ir2
23318;161494;ThO2
30799;16151;NdNi2Sn2
29776;16152;TbCu2S2
29184;161523;CeSb2
28019;161531;CuTeAs
7642;16154;U2SeN2
290700;161541;MgO
27639;161546;SiAg2
7643;16155;U2PN2
26469;161558;ScPPt
29778;16156;TmCu2S2
29779;16157;YCu2S2
18934;16158;UGe2Pd2
31322;16159;CsFe2Sb2
3303;16161;U2SbN2
28017;161616;CuAsSe
12816;161624;Ba3In2Br2O5
30839;16163;PrNi2Sb2
29600;161631;TiCr2
3582;16164;PbF4
290714;161655;MgAu
26237;16166;NiAg2O2
30847;16167;SmNi2Sb2
29142;161679;Ce3Ni2Sn7
28110;161680;YbAsPt
290711;161689;MgSn
290322;161691;Pm3Mg
31339;161698;IrS2
6411;16170;Li2CeN2
290708;161703;MgAg
290691;161705;MgGe
27297;16171;ThAu
290713;161710;MgTe
290854;161711;CeMg
28899;16173;PuNiC2
16742;161731;CO2
23354;161736;Eu2ZnGe3
29165;16174;CeRh
22193;161747;CeGaRh
3697;16175;PrCuO2
30802;16176;NdSi2Os2
15214;161770;SbSI
21205;161772;TeO2
26885;161777;RbUAuSe3
29540;16178;DyCr2Ge2
21533;161780;NiS2
17228;161782;FeSbPt
3304;16179;U2TeN2
21206;161791;TeO2
29576;161798;CrSbPt
3307;16180;Th2TeN2
22028;161800;LuPO4
290358;161804;MgBi3
22301;161814;SnO2
4853;16182;Yb2SeO2
290693;161833;MgSe
13061;16185;NpSi2Os2
27586;161850;AgAsSe
30842;16186;PrNi2Sn2
290863;161867;PrMg
19997;161878;InAs
30083;16188;EuGe3Ir
290857;161880;EuMg
290718;161890;MgBi
18466;16190;PuCu2Si2
30088;16191;EuGe3Rh
290320;161910;La3Mg
290329;161914;MgS3
21536;161916;NiS2
290697;161917;MgPt
23908;16192;Y2BiO2
290674;161920;CeMg
26430;161928;CeSnRu
30089;16193;EuGe2Ru2
23919;16194;Nd2CdCu2
27022;16195;K2PtC2
290706;161974;MgRh
25891;161979;CeSmI4
3865;16198;CaSi2Ni2
30216;161986;KFe2S3
18739;16199;MnAu4
1940;161990;VO2
290324;161994;Sm3Mg
22582;161998;UBr5
20794;16201;BaNi2As2
290675;162010;DyMg
25890;162020;LaNdI4
26888;162025;CsUTe3Au
20798;16203;HoFe2Ge2
290686;162042;TmMg
30112;16205;EuNi2Sb2
20288;16206;CrPbO3
15373;162061;CaCl2
290695;162074;SrMg
31105;162076;Zr3Te
3112;16208;CaH2O2
20290;16209;Y2O3
16696;162104;DyMnGe
25416;162108;NOF
13617;162111;Ba2CaCu2HgO6
290678;162113;GdMg
25894;162127;BaCeI4
290685;162150;TbMg
19810;162151;SiO2
30893;16216;Sm2SO2
290679;162163;HoMg
290878;162166;AcMg
290702;162168;MgNi
25096;162173;CaMoO4
290335;162177;Sr3Mg
29872;16218;Dy2InNi2
30642;16223;KP2Rh2
10046;16224;DyGe2Rh2
23685;162247;KIn9Ni2
24497;16225;EuMn2Sb2
290874;162258;RbMg
29621;16226;DyCu2S2
290683;162265;PrMg
30902;16227;USi2Os2
28104;162273;AsPdS
28105;162274;AsPdSe
27813;162275;GdAl3
26840;162277;Tl2CS3
22658;162278;KTeOF3
30952;16228;Pa
28848;16230;GaPt3C
10309;16231;NpGe2Rh2
30394;16232;GdNi2Sb2
290682;162328;PmMg
19032;16234;TiAu4
30396;16235;Gd2SO2
290696;162360;YMg
11595;16237;Lu2CCl2
290684;162374;SmMg
13906;16238;Mn3SnC
290334;162380;Rb3Mg
290406;162382;Er3Mg
290677;162383;EuMg
27073;16239;Ce2SeN2
30726;162391;MgSe2
13651;16240;LaGaO3
27074;16241;EuGe2Au2
25541;16242;LuAl2Ge2
27590;16243;CeAg2Ge2
17763;16245;NdSi2Ni2
290405;162458;Dy3Mg
3659;16247;In2Se3
290403;162470;MgBi3
290694;162473;RbMg
4941;16248;Rb2PtS2
297370;162482;Tm3Cl
297371;162486;Lu3Os
297372;162490;NiN3
297373;162494;Dy3C
297374;162498;RbAc3
5455;16250;NiH2O2
297375;162502;DyPb3
297376;162506;BP3
30605;16251;PuIn
297377;162510;Re3O
297378;162514;Gd3Th
20797;16252;Sc
297380;162522;Ba3In
297381;162526;Pu3Ag
297382;162530;Mo3Se
297383;162534;Na3Nb
297384;162538;Ac3Pm
297385;162542;HfS3
297386;162546;Pr3Gd
10979;16255;Ca2GaCu2
297389;162558;ScOs3
26482;16256;La2PI2
297390;162562;SrPb3
297391;162566;GdRu3
297392;162570;Yb3Au
297393;162574;K3Hg
297394;162578;KNd3
12568;16258;Ca2ZnN2
297395;162582;Sn3Mo
23914;16259;Ho2BiO2
297397;162590;YbAs3
297398;162594;Tb3Pd
297399;162598;AsRu3
297400;162602;Pm3Ir
297401;162606;Li3As
297402;162610;PAu3
297404;162614;ScNb3
18242;16262;Ca3SnN
297406;162622;Sc3Pd
297407;162626;AgSb3
297408;162630;Ce3Er
297410;162638;Nd3Tl
27822;16264;Gd2AlNi2
297411;162642;HgBi3
297412;162646;PmTa3
20814;16265;YbMn2Sb2
297413;162650;Nd3Re
297414;162654;As3Se
297415;162658;RbPa3
13916;16266;Nd3SnC
297416;162662;Pt3O
297417;162666;Be3F
13917;16267;Nd3TlC
297418;162670;TaZn3
297419;162674;EuN3
297420;162678;Be3S
17258;16268;Nd3GaN
297421;162682;Li3Er
297423;162686;NbZn3
12124;16269;Rb2NiO2
297427;162702;YTe3
20847;16271;NdGe2Au2
297430;162714;SmIn3
297431;162719;CaPa3
13666;16272;Mn3ZnN
297432;162724;CdGa3
297433;162728;CeOs3
13922;16273;Pt3PbC
297434;162733;ClO3
297435;162739;CaTm3
297436;162743;EuAl3
297437;162747;Pr3Sc
14435;16275;HoNi2Ge2
297438;162751;Pa3B
297439;162755;C3I
297440;162759;Nd3P
2902;16276;La2SO2
297443;162771;Ba3Ga
297445;162779;ZnPb3
21107;16278;CaFe2As2
297447;162787;K3Pd
28117;16279;SrSn2As2
297448;162791;TmSn3
297449;162795;KTh3
297450;162799;Sm3Er
297451;162803;VIn3
297452;162807;BiPt3
10360;16281;CeCd2Ag
297453;162811;Cs3H
297454;162815;DyP3
297455;162819;GdSc3
30797;16282;NdNi2Sb2
297456;162823;AgMo3
13810;16283;UNi2P2
297458;162831;Pb3F
297459;162836;PaAs3
26731;16284;BaMn2Sb2
297461;162844;Cr3Cu
297462;162848;KRe3
30074;16285;EuFe2P2
297464;162857;Yb3Mo
297465;162861;Rb3H
297466;162866;YP3
3660;16287;In2Se3
297467;162870;HoP3
297468;162874;LaHf3
297469;162878;Sm3Cl
10337;16288;ErSi2Os2
297470;162882;ZnSb3
297472;162889;GdSb3
4187;16289;CaNi2As2
297473;162893;TbV3
297474;162897;Zn3Bi
16754;16290;Tb3InN
297475;162901;SnW3
297476;162905;NdGd3
297477;162909;SmCd3
21110;16291;BaFe2As2
297479;162913;HoPu3
297480;162917;Tb3Pt
10852;16292;BaNiSn3
297481;162921;CeHo3
297482;162925;TaGe3
297483;162929;SrHg3
19572;16293;VPbO3
297484;162933;Au3F
297485;162937;Sn3As
18549;16294;SmSi2Ni2
297487;162945;Si3Ir
297488;162949;AgPd3
7264;16295;K2PtSe2
297489;162953;NdF3
16757;16296;Dy3InN
297491;162961;Zn3As
297493;162969;NpTc3
297494;162973;Rb3Sn
297495;162977;Ag3Ru
18550;16298;SmFe2Ge2
297496;162981;Ba3Si
297497;162985;ThZn3
297500;162997;RbN3
24025;16300;EuMg2Bi2
297502;163005;TmF3
297503;163009;Sm3Br
7266;16301;K2Te2Pt
297504;163013;Dy3Os
297505;163017;SnS3
15476;16302;CeFeGe3
297507;163021;Sb3Se
297508;163025;ZnTe3
297509;163029;Si3Tc
27356;16303;TbP2Ru2
297510;163033;NdGe3
297511;163037;NbTl3
297512;163041;Gd3Se
297513;163045;ThAs3
297514;163049;In3Se
27358;16305;HoP2Ru2
297515;163053;TaF3
297516;163057;RuO3
297517;163061;Pm3Pb
297519;163069;SbF3
7944;16307;DyGe
297520;163073;YbN3
297521;163078;SmTh3
30918;16308;PbS
297522;163082;PrTh3
297523;163086;Sr3Cd
24281;16309;RbNdSe2
297524;163090;Ga3Ge
297525;163094;BiW3
297526;163098;LuSb3
297527;163102;Eu3Si
297528;163106;Er3Sb
297530;163114;YbEu3
297531;163118;Gd3Pu
297532;163122;PrSi3
297534;163129;CeNp3
297535;163133;KSn3
297536;163137;N3O
297538;163145;TaAu3
24617;16315;Gd2CCl2
297540;163153;NdCl3
297541;163157;Tm3U
297542;163161;LiO3
297543;163166;Pr3Pa
297544;163170;BaSm3
297545;163174;SmLu3
297546;163178;Hf3Sn
23523;16318;Y2GeI2
297547;163182;AcU3
297548;163186;Lu3Au
297549;163190;YbSb3
297551;163198;Ce3Sb
297553;163206;In3Pd
297554;163210;Pr3H
297557;163222;NbB3
297558;163226;NpRh3
297559;163230;Np3Mo
297562;163238;MnHg3
297563;163242;Sc3Be
297564;163246;Y3F
297566;163254;CdN3
297567;163258;H3Pd
297568;163263;OsC3
297569;163267;LiSb3
22088;16327;BaGe3Ir
297570;163271;MoW3
297571;163275;NdPd3
297572;163279;Rh3F
22089;16328;BaGe3Rh
297573;163283;GaIr3
297574;163287;KGa3
297575;163291;CaV3
297576;163295;Y3Sc
297577;163299;Rb3Zr
13662;16330;Mn3SnN
297578;163303;BF3
297581;163315;Yb3Hf
297582;163319;SbOs3
29918;16332;DySi2Pt2
297584;163327;Ba3P
297585;163331;NdPa3
297586;163335;K3P
297587;163339;NbSb3
22912;16334;SmGa2Pd2
297589;163347;YO3
27359;16335;NdP2Ru2
297590;163351;Ce3Rh
297591;163355;CsCe3
297592;163359;SmCl3
297593;163363;GeSe3
297594;163367;WO3
13937;16337;Pr3TlC
297595;163373;Yb3Eu
8042;16338;ThNi2Ge2
297598;163385;Th3Pa
297599;163389;Si3Pb
27361;16339;PrP2Ru2
297600;163395;Lu3Te
297601;163400;K3Dy
297602;163404;Re3Sn
297603;163409;Y3B
10863;16342;BaSn3Pt
297606;163423;H3F
297607;163428;B3Os
297608;163432;CaEu3
297609;163436;Rb3Y
19840;16344;Ce2O3
297611;163445;Np3Bi
297613;163453;Te3H
297614;163457;ThGe3
30640;16346;KNi2S2
297615;163461;Na3Ho
297616;163465;ReTe3
297617;163469;KZr3
10044;16347;LaGe2Rh2
297618;163473;Pm3Mn
10045;16348;LaGe2Ru2
297620;163480;Tl3Cr
297621;163484;Lu3C
297622;163488;Cu3Os
21380;16349;FeBiO3
297623;163492;Pa3S
297624;163496;BaPb3
27109;16350;CaGa2As2
297626;163504;PuS3
297628;163512;TbTc3
297629;163516;SbP3
28136;16352;CrAu4
297631;163524;LaEu3
28392;16353;GdFe2B2
297633;163532;U3Cu
28648;16354;BaP2Ru2
297636;163542;DyGa3
30696;16355;LuSi2Os2
297638;163552;ThBi3
297641;163565;Nb3Tl
297642;163569;ZnOs3
7026;16357;YAl2Ge2
297643;163573;AuI3
297644;163577;Sr3Tl
297645;163581;Ac3Pb
297646;163585;EuSi3
297647;163589;V3Pb
297648;163593;BPt3
297649;163597;PmIn3
297650;163601;NaPt3
297651;163605;BaHf3
297652;163609;Be3Tl
30445;16361;HoGe2Rh2
297653;163613;Ta3P
297654;163617;Th3Ir
2928;16362;KNbO3
297655;163621;Rh3O
297658;163633;BeAu3
30702;16364;LuSi2Pt2
297660;163641;NpC3
297661;163645;Li3Hg
297662;163649;Gd3Tm
13439;16365;CsFe2As2
297663;163653;Cu3H
297664;163657;Nb3W
297665;163662;HgBr3
297666;163667;NpSe3
297667;163672;SrGa3
297668;163676;Sm3Y
27120;16368;La2BiO2
297669;163681;Te3Os
297670;163685;Hf3Ru
10108;16369;HoSi2Ni2
297674;163698;Rb3Tm
14727;16370;YFe2Ge2
297675;163702;Rb3Pr
297676;163706;Cd3C
15497;16371;EuCu2Ge2
297677;163710;CuH3
297679;163718;Ce3Tm
2420;16372;CuCO3
297680;163722;LaSi3
297681;163726;Zr3Ta
11902;16373;K2Au3
297683;163734;Hf3Pb
297684;163738;CaY3
26354;16374;SrAs2Rh2
297685;163742;YbTc3
297686;163746;RbTh3
27122;16375;Er2BiO2
297687;163750;DySn3
297688;163754;Ac3Hg
297689;163758;Np3V
297690;163762;MoN3
297691;163766;TaW3
27763;16377;Dy2AlNi2
297694;163778;OsBr3
297695;163782;HoGa3
297696;163786;Zn3Tc
297697;163790;P3I
297698;163795;Na3La
297700;163803;CoI3
297701;163807;Eu3Se
14730;16381;LaNi2Ge2
297703;163817;DyHf3
14731;16382;LaCu2Ge2
297704;163821;TbCr3
297705;163825;TaSi3
297706;163829;InS3
297707;163833;EuAs3
297708;163837;Sm3Eu
28152;16384;ErAu4
297709;163841;YbPd3
297711;163849;ThBe3
17813;16385;SrNiSn3
297712;163853;V3W
297713;163857;CdHg3
29689;16386;HoCu2S2
297714;163861;ZnSe3
297715;163865;Lu3Pu
297718;163877;AcSn3
297720;163885;Th3Cu
297721;163889;SiBi3
297722;163893;Pr3Ga
297723;163897;CsP3
7299;16390;USi2Ru2
297724;163901;Sn3Os
297725;163905;TlGa3
297726;163909;LiU3
30973;16391;SmSi2Pt2
297728;163918;Re3Pt
13967;16392;Sm3SnC
297729;163922;Pu3Be
297730;163927;Te3Mo
297731;163932;HfNp3
297732;163937;Ho3Tm
297733;163941;Nd3Rh
297734;163946;LiSe3
28414;16395;TbFe2B2
297735;163950;Sr3Ta
297736;163954;PaSn3
297737;163958;Zn3Te
297738;163962;TaPb3
297739;163966;Re3Au
297740;163970;Ba3Tc
297741;163974;GaSe3
13968;16398;Tb3SnC
297743;163982;NaTb3
297745;163989;LuBi3
297746;163993;SmV3
297747;163997;Y3Cd
13969;16400;Tm3SnC
297749;164005;PuAu3
297750;164009;Ta3Re
297751;164013;Pm3V
297752;164017;SmMn3
30976;16402;TmSi2Pt2
297753;164021;Ho3B
297754;164025;PrOs3
297755;164029;Re3Te
297756;164033;RbLu3
297758;164041;PaB3
297760;164049;Pm3Dy
30465;16405;YbMn2Ge2
297761;164053;LiLu3
297762;164057;Cs3Sn
297763;164061;TiAu3
297764;164065;RbHg3
297765;164069;La3Th
30978;16407;YSi2Pt2
297766;164073;CuRh3
297767;164077;Sm3Co
3206;16408;Bi2Te3
297768;164081;SeI3
297769;164085;SbPd3
297770;164089;Tl3Ir
297771;164093;NdRe3
297772;164097;MnGa3
297773;164101;ZrTc3
297774;164105;Dy3U
297775;164109;Sc3W
297776;164113;Yb3F
297777;164117;Ca3Pt
11152;16412;RbIn4
297778;164121;BaCl3
297779;164125;AlAs3
297780;164129;PaCu3
18336;16413;LaSi2Au2
297781;164134;MnMo3
28420;16414;YFe2B2
297783;164141;NiI3
297784;164145;K3Si
297785;164149;Li3Os
297786;164154;TbCu3
297787;164158;AsAu3
297788;164162;Pr3Ru
297789;164166;AcH3
297790;164170;Sr3Yb
297791;164174;CsAu3
297792;164178;RhS3
297793;164182;Hf3H
297794;164186;Bi3Cl
297795;164190;PrSb3
297796;164194;PrIn3
297797;164198;Nd3Tm
297798;164202;Nd3Y
297799;164206;GaAg3
297800;164210;Y3Np
297801;164214;YBr3
297802;164218;RbEu3
297803;164222;Ac3Yb
297805;164230;Zr3N
297806;164234;EuSe3
297807;164238;Sm3S
12435;16424;LaNi2As2
297808;164242;Np3Cd
16543;16425;Pm2O3
297810;164250;Dy3Cu
297811;164254;EuCu3
297812;164258;Pr3Mn
297814;164266;Ru3S
297815;164271;ErTe3
297816;164276;Sn3Br
4237;16428;Th2SN2
297817;164280;In3I
297818;164284;Ge3H
297819;164288;Rb3Be
20904;16429;SmAg2Ge2
297820;164292;Th3Ag
297821;164296;Dy3Cr
30217;16430;LaFe2P2
297822;164300;Eu3W
297823;164304;BaBr3
297824;164308;Np3Cu
27146;16431;EuCd2As2
297825;164312;Mn3In
297826;164316;CsPr3
30474;16432;PrNi2Ge2
297827;164320;Sb3Br
297828;164324;BaTb3
297829;164328;Cr3S
297831;164336;TbO3
18343;16434;CeSi2Ag2
297832;164340;KN3
297833;164344;Mn3Ga
297834;164348;As3Au
14237;16435;EuCd2Sb2
297835;164352;Ag3Mo
297836;164356;Dy3Pd
18344;16436;PrSi2Ag2
297838;164364;Ac3F
297839;164368;MnN3
27916;16437;Tb2AlNi2
297840;164373;CuN3
297841;164377;CrW3
297842;164381;CeBe3
297844;164389;NaSr3
30477;16439;YbNi2Ge2
297847;164401;CdIn3
297848;164405;GdI3
297849;164409;Mn3Bi
12443;16441;ThFe2Si2
297851;164417;TmSb3
297852;164421;Sm3Ru
297853;164425;K3Pt
297854;164429;BaLu3
18346;16443;SmSi2Ag2
297855;164433;Zn3Cr
297857;164441;Tb3B
297858;164445;VPb3
297860;164453;Rb3Gd
297862;164461;Yb3Ho
297864;164469;Tb3Sn
18347;16447;EuSi2Ag2
297865;164473;Eu3As
297866;164477;Te3W
27357;16448;DyP2Ru2
297867;164482;NbI3
297868;164486;ThAu3
27871;16449;Lu2AlNi2
297869;164490;Y3Br
297870;164494;CeH3
30223;16450;LuFe2Si2
297873;164505;Ga3Cu
30479;16451;ThGe2Os2
297875;164513;IrN3
297876;164517;Eu3Pd
297877;164521;GaRh3
297878;164525;Yb3Ir
297879;164529;PtW3
15784;16453;Ce2TeO2
297880;164533;Pb3C
297882;164537;YGe3
297883;164541;Cr3Sn
297884;164545;ErLu3
297885;164549;Ce3Tl
28176;16455;In2Au3
297886;164553;Na3C
297887;164557;SrYb3
297888;164561;PmEu3
7578;16457;CaCu2P2
297892;164577;Pa3H
15785;16458;Pr2TeO2
297893;164581;Er3Os
297894;164585;YbSc3
297895;164589;BeGa3
27921;16459;Tm2AlNi2
297896;164593;BeB3
297897;164597;ZnN3
297898;164602;Pu3Bi
10654;16461;LuAg4
297900;164613;La3Si
297901;164618;PmGe3
297902;164622;AcO3
297903;164626;Ca3Sb
30483;16463;PrGe2Rh2
297904;164630;V3Ir
297906;164638;Ac3As
297907;164642;BeGe3
297908;164646;TbZr3
10143;16465;La3AlC
297909;164650;Ac3Sn
297910;164654;BH3
297911;164658;AcV3
11424;16466;CaP2Ru2
297912;164662;Ce3I
297913;164666;HfRe3
15788;16467;Gd2TeO2
297914;164670;Zr3Ge
297915;164674;GaGe3
297916;164678;Dy3Tm
30484;16468;PrGe2Ru2
297917;164682;CeBr3
297920;164694;Ac3Br
297921;164698;La3Ge
11425;16470;EuP2Ru2
297922;164702;B3Pb
297923;164706;Yb3Ce
15789;16471;Tb2TeO2
297924;164710;LiRe3
297926;164718;TcPd3
30229;16472;NdFe2Si2
297928;164722;Na3Ga
297930;164731;Zr3Br
297931;164735;Dy3Hg
297932;164739;CsPt3
15790;16474;Dy2TeO2
297933;164743;RuN3
297934;164747;EuSb3
297935;164751;Sb3I
297936;164755;YPd3
297937;164759;AgS3
10403;16476;CeAl4
297938;164763;TmIn3
297939;164767;CO3
297940;164771;Pu3Co
297941;164775;ErAs3
297942;164779;SrSb3
10147;16478;Dy3InC
297945;164791;Mn3Re
297946;164795;PrBe3
297947;164799;Dy3Th
297948;164803;K3Gd
297949;164807;K3Cl
297952;164819;EuTl3
30489;16482;TmGe2Rh2
297954;164827;Yb3Br
297955;164832;Gd3Te
4254;16484;Li2PrP2
297957;164842;NpCd3
297958;164846;Si3F
297960;164855;Ac3Sm
10149;16486;La3TlC
297962;164863;H3Pb
297963;164867;H3Cl
297964;164871;TaTl3
297965;164875;Sm3Tb
297966;164879;RbRu3
297967;164883;Er3Tm
297968;164887;InB3
30234;16489;UFe2P2
297969;164891;Pb3Se
297970;164895;CsCd3
297971;164899;Tc3W
4255;16490;Li2PrAs2
297972;164903;Mn3I
15496;16497;EuNi2Ge2
30492;16501;SmGe2Ru2
30493;16503;ThGe2Ru2
10666;16504;ScAg4
11434;16505;Pr2O3
12973;16506;PrMn2Si2
26141;16507;Eu3InO
29982;16508;ErGe2Rh2
30494;16509;TmGe2Ru2
17851;16510;Ni4W
20156;16511;BaCO3
4773;16514;Rb2HgO2
7593;16515;SrMn2Sb2
10156;16520;La3PbC
29985;16524;ErGe2Ru2
31009;16525;SmSi2Rh2
19646;16529;PrAl2Si2
31010;16530;ThSi2Rh2
6313;16532;CdCO3
18330;16537;PrFe2Ge2
30974;16538;TbSi2Pt2
18332;16539;PrFe2Si2
30243;16543;TlFe2S2
31011;16544;YSi2Rh2
6314;16545;KBrO3
16316;16548;Rb2PtC2
14518;16552;Sr2ZnN2
17858;16556;YbNi5
27430;16560;YbSnHg
28198;16561;TmNi4Au
18115;16567;SmZn2
18627;16568;LaMgNi4
22471;16570;Ta2N3F
28199;16572;YNi4Au
30759;16573;MnSn2
17604;16574;LiSn
18116;16575;SmZn5
18628;16576;CeMgNi4
20678;16578;TiAlPt
27432;16579;CaSnHg
28200;16580;YbNi4Au
5206;16582;La2TeO2
20654;16585;SrFe2As2
1700;16587;BaMn2Sn2
28456;16588;HoB2Ir3
18629;16589;PrMgNi4
18885;16590;PrPt5
27433;16591;EuSnHg
30249;16592;YFeSi
13755;16594;YOF
18630;16595;NdMgNi4
21705;16596;ScBrO
30250;16598;YbFeSi
17863;16600;ZrZnNi4
29995;16602;ErZnIn
13757;16603;PuOF
18888;16604;PrRh2
19400;16605;Hf2Al
2479;16607;FeF2
7347;16608;CeB2Rh3
17865;16610;Zr2Ni
28717;16612;YbCuBi
29997;16613;ErIr2
30509;16614;Zr2H3Pd
4274;16616;CsCu3S2
17866;16618;ZrNi2
30254;16620;FeSn2
6069;16621;ThSO
30740;16623;NpMn2Si2
30488;16626;SmGe2Rh2
28186;16628;LuAu4
21434;16629;Bi2O3
6070;16633;USO
10684;16634;YbAg2
13504;16635;CeMnSi
18124;16636;ThSn2
13505;16639;PrMnSi
18893;16640;Pr2Tl
26160;16641;GdSbPd
29745;16643;NdCuSn
31281;16644;SmCu5
7867;16647;FeS2
2741;16650;TiBrO
13507;16652;NdMnSi
29747;16654;YbCu4Ni
4024;16655;ErSCl
6074;16656;AcBrO
11968;16659;KSnAs
22484;16661;Ti2Ga
28980;16663;CeTlCd
27423;16666;CeNi2Sn2
8107;16668;Bi2Te2Se
6075;16671;PuClO
17617;16672;LuNi4Sn
18897;16673;PrZn5
19665;16674;NdScGe
22741;16675;SmBrO
27189;16676;Ba2H3I
6076;16677;PuBrO
15309;16678;GdMnSi
7872;16684;La2Sb
15310;16685;LaFeSi
29752;16694;YbCuPb
15312;16697;NdGeRu
17365;16698;HfMo2
28217;16699;SmSnAu
3517;16701;ThSb2
6080;16702;YClO
7875;16704;MnAlGe
15826;16708;YbSiAu
17366;16709;HfNi2
30650;16712;LaNi2Sn2
29990;16717;Er2In
6061;16718;NpSi2
27431;16721;EuHgPb
4800;16725;CaHCl
3263;16730;ZnCl2
3008;16737;Sr2CuO3
4294;16786;Ti2N
3015;16802;Cu2As
18626;16806;CaMgNi4
2761;16832;KZnAs
30970;16853;PuPt
28468;16859;HoB2Rh3
4025;16860;LaSeF
2509;16873;CrO2
7102;16903;SmScSi
4052;16913;RbFeF4
3541;16932;ZrGe2
3542;16940;HfSi2
3543;16947;HfGe2
4827;16969;FeTe2
2777;16979;BPd2
3292;16999;FeClO
4832;17015;UNCl
3297;17034;CdAs2
18525;17043;TbMn2Ge2
3815;17076;NdS2
4585;17077;BMo2
4586;17081;BW2
4238;17092;U2AsN2
2027;17110;VClO
3309;17111;NbPS
1772;17116;CaSb2
3310;17117;NbPSe
3567;17125;PdF2
4849;17126;CdBr2
3570;17152;ZrSi2
2802;17159;NaZnSb
2803;17169;NaCuSe
2804;17178;NaCuTe
27986;17186;LiBeAs
2805;17187;KCuSe
2806;17195;KCuTe
3575;17196;AlBMo
2038;17203;BaS2
2808;17214;KZnP
2809;17222;KZnSb
2044;17258;CaGaN
2814;17266;Ga
29541;17277;DyCr2Si2
17614;17278;LuNi2
2564;17291;USbAs
7119;17296;Cs2CuO2
18449;17307;PrMn2Ge2
27368;17309;CeP2Ru2
18838;17310;LaFe2Ge2
13508;17316;NdMnSi
22225;17317;LiO2
6875;17318;BaHCl
12257;17319;RbLiS
6876;17320;BaHBr
2566;17327;PaAs2
15580;17336;MgC2
11437;17338;SrSb2Pd2
4535;17345;Li2Si
7611;17346;Ba2Sb
18137;17347;Yb2Sn
18143;17348;SrZn5
1800;17349;P2Ru
3949;17351;SnO
11135;17354;YInPd2
18240;17355;Ca3PbN
6867;17358;SrSi2
1727;17359;LaCO
20713;17360;SrH2
31045;17366;Sc2Sb
3056;17371;ThGeS
27851;17391;Ho2AlNi2
3593;17396;MoAs2
3597;17397;BeSO4
1802;17399;As2Ru
26953;17400;Ca2H3Br
10230;17401;YbBr2
21263;17402;Mg2Si
18448;17408;NdMn2Ge2
1801;17410;P2Os
1804;17411;Sb2Ru
1803;17412;As2Os
22794;17418;AlTlF4
1805;17428;Sb2Os
10694;17431;BaAu5
6599;17432;BaClF
8399;17434;HoB2Ru3
23911;17440;Sm2BiO2
7120;17442;B2Mo
6406;17443;KHS
13337;17450;NaH2Pd3
3090;17461;TmIO
22072;17464;Li2CuO2
31042;17465;YbS2
17894;17466;SmAl3Pd2
17878;17476;LaAl3Pd2
18980;17478;Sr
7137;17480;ZrPbO3
26189;17482;YbCuBi
27479;17483;YbCuGe
30561;17484;HoSe2
15128;17486;Li4NCl
2575;17487;TiO2
3350;17493;Ca2CuO3
12436;17494;CeNi2As2
5357;17496;LiHO
27976;17504;TmAlZn
3094;17510;Te2Mo
2760;17516;KHgAs
3607;17524;Cu2Sb
27978;17533;YAlZn
18195;17534;TiAl2
17013;17539;YbMn2As2
16343;17540;HoSF
31297;17541;CeAl2Pt3
30816;17543;NdSe2
6128;17547;B2Ru
23052;17548;Mg2Pt
18667;17558;YbGa2
11010;17559;CaZn5
24194;17560;BaLiSb
17631;17568;NdMg2
21481;17570;BaTi2As2O
15599;17571;DyTiSi
10468;17572;GdAl2
15600;17573;HoTiSi
30298;17574;MgGa2
4344;17575;KrF2
4126;17576;UTeO
20164;17577;GeO2
16342;17578;TbSF
15601;17579;ErTiSi
4379;17581;SrS2
15120;17584;RuO2
16344;17585;ErSF
2841;17592;BaGe2
8462;17593;TmB2Ru3
24965;17594;NaSnP
22445;17604;EuCu2Sn2
12220;17605;SrMnSn
6092;17607;BeCl2
5854;17610;Fe2B
3608;17611;Fe2As
3520;17620;CNCl
10458;17621;EuAl2
20218;17622;SrIF
7670;17623;LiZnSb
14851;17624;RbAu3Se2
18186;17625;YbZn2
